更新日期,#genre#
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$IPV4•线路33
东南卫视,http://www.wmviv.com/iptv/bc2t.php?id=dnws$IPV4•线路34
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8$IPV4•线路35
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8$IPV4•线路36
东南卫视,http://8.138.7.223/tv/fjtv1.php?id=dnws$IPV4•线路37
东南卫视,http://api.kkitv.itv888.cn:8080/hls/jjt15bvbl7a/index.m3u8$IPV4•线路38
东南卫视,https://smart.946985.filegear-sg.me/smart.php?id=fujian$IPV4•线路39
东南卫视,http://115.221.91.4:7777/rtp/233.50.201.146:5140$IPV4•线路40
东南卫视,http://106.53.99.30/tv/migu.php?id=dnws$IPV4•线路41
东南卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/dnwsfjwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路42
东南卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/dnws.flv$IPV4•线路43
东南卫视,http://php.cqshushu.ggff.net/jzb.php?id=dnws&公众号【医工学习日志】$IPV4•线路44
东南卫视,http://111.43.126.240:9003/hls/47/index.m3u8$IPV4•线路45
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86$IPV4•线路46
深圳卫视,http://http://migu.youdu.fan:8008/hls/-1455146022519904381.m3u8$IPV4•线路1
深圳卫视,http://http://migu.youdu.fan:8008/hls/393858426155877798.m3u8$IPV4•线路2
深圳卫视,http://http://migu.youdu.fan:8008/hls/4561128533730851914.m3u8$IPV4•线路3
深圳卫视,http://http://migu.youdu.fan:8008/hls/6870617879998122356.m3u8$IPV4•线路4
深圳卫视,http://http://migu.youdu.fan:8008/hls/2110385451459179295.m3u8$IPV4•线路5
深圳卫视,http://http://migu.youdu.fan:8008/hls/-7781196627288992440.m3u8$IPV4•线路6
深圳卫视,http://http://migu.youdu.fan:8008/hls/-7327238783886454157.m3u8$IPV4•线路7
深圳卫视,http://http://migu.youdu.fan:8008/hls/4167869117330508527.m3u8$IPV4•线路8
深圳卫视,http://http://migu.youdu.fan:8008/hls/4473198173358325511.m3u8$IPV4•线路9
深圳卫视,http://http://migu.youdu.fan:8008/hls/3764642389560735289.m3u8$IPV4•线路10
深圳卫视,http://101.35.240.114:88/live.php?id=深圳卫视$IPV4•线路11
深圳卫视,http://t.061899.xyz/tl/tl.php?id=szws$IPV4•线路12
深圳卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225725/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路13
深圳卫视,http://k.061899.xyz/m.php?id=szws$IPV4•线路14
深圳卫视,http://119.91.7.169:2026/ysws.php?id=深圳卫视$IPV4•线路15
深圳卫视,http://117.69.43.137:4022/rtp/238.1.78.156:7120$IPV4•线路16
深圳卫视,http://14.117.233.31:8688/rtp/239.77.0.130:5146$IPV4•线路17
深圳卫视,http://14.117.233.31:8688/rtp/239.77.0.92:5146$IPV4•线路18
深圳卫视,http://14.117.233.31:8688/rtp/239.77.1.148:5146$IPV4•线路19
深圳卫视,http://14.117.233.31:8688/rtp/239.77.1.3:5146$IPV4•线路20
深圳卫视,http://171.213.234.216:8089/rtp/239.93.0.182:5140$IPV4•线路21
深圳卫视,http://183.160.35.31:4022/rtp/238.1.78.156:7120$IPV4•线路22
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$IPV4•线路23
深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8$IPV4•线路24
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路25
深圳卫视,http://222.214.208.34:59901/tsfile/live/0126_1.m3u8$IPV4•线路26
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$IPV4•线路27
深圳卫视,http://219.157.60.114:7001/rtp/225.1.4.90:1119$IPV4•线路28
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路29
深圳卫视,http://sh.lnott.top:880/dx61.m3u8$IPV4•线路30
深圳卫视,http://183.57.249.188:8183/tsfile/live/0126_1.m3u8$IPV4•线路31
深圳卫视,http://218.206.221.78:90/hls/35/index.m3u8$IPV4•线路32
深圳卫视,http://go.bkpcp.top/mg/szws$IPV4•线路33
深圳卫视,http://b.tvbox6.icu/tv/ysp.php?id=44$IPV4•线路34
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws$IPV4•线路35
深圳卫视,http://m.061899.xyz/mg/szws$IPV4•线路36
深圳卫视,https://smt.858.qzz.io/Smart.php?id=shenzhen$IPV4•线路37
深圳卫视,http://120.202.94.181:9446/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路38
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$IPV4•线路39
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$IPV4•线路40
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8$IPV4•线路41
深圳卫视,http://api.kkitv.itv888.cn:8080/hls/iftsd32ykm/index.m3u8$IPV4•线路42
深圳卫视,https://smart.946985.filegear-sg.me/smart.php?id=shenzhen$IPV4•线路43
深圳卫视,http://171.213.152.114:4022/rtp/239.93.0.182:5140$IPV4•线路44
深圳卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/szwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路45
深圳卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/szws.flv$IPV4•线路46
深圳卫视,http://php.cqshushu.ggff.net/jzb.php?id=szws&公众号【医工学习日志】$IPV4•线路47
深圳卫视,http://111.43.126.240:9003/hls/51/index.m3u8$IPV4•线路48
广东卫视,http://http://migu.youdu.fan:8008/hls/514452629864196924.m3u8$IPV4•线路1
广东卫视,http://http://migu.youdu.fan:8008/hls/5656270024116566913.m3u8$IPV4•线路2
广东卫视,http://http://migu.youdu.fan:8008/hls/6299833638035737957.m3u8$IPV4•线路3
广东卫视,http://http://migu.youdu.fan:8008/hls/-1757958812134046039.m3u8$IPV4•线路4
广东卫视,http://http://migu.youdu.fan:8008/hls/-7549220140955081931.m3u8$IPV4•线路5
广东卫视,http://http://migu.youdu.fan:8008/hls/2724722565612083757.m3u8$IPV4•线路6
广东卫视,http://http://migu.youdu.fan:8008/hls/9140503415341189943.m3u8$IPV4•线路7
广东卫视,http://http://migu.youdu.fan:8008/hls/-4755224841825536657.m3u8$IPV4•线路8
广东卫视,http://http://migu.youdu.fan:8008/hls/-4649795340060785713.m3u8$IPV4•线路9
广东卫视,http://http://migu.youdu.fan:8008/hls/8690435417114142741.m3u8$IPV4•线路10
广东卫视,http://101.35.240.114:88/live.php?id=广东卫视$IPV4•线路11
广东卫视,http://t.061899.xyz/tl/tl.php?id=gdws$IPV4•线路12
广东卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225666/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路13
广东卫视,http://go.bkpcp.top/mg/gdws$IPV4•线路14
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws$IPV4•线路15
广东卫视,http://117.69.43.137:4022/rtp/238.1.78.161:7160$IPV4•线路16
广东卫视,http://14.117.233.31:8688/rtp/239.77.0.166:5146$IPV4•线路17
广东卫视,http://14.117.233.31:8688/rtp/239.77.0.84:5146$IPV4•线路18
广东卫视,http://14.117.233.31:8688/rtp/239.77.1.19:5146$IPV4•线路19
广东卫视,http://171.213.234.216:8089/rtp/239.93.0.181:5140$IPV4•线路20
广东卫视,http://183.160.35.31:4022/rtp/238.1.78.161:7160$IPV4•线路21
广东卫视,http://hlsztemgsplive.miguvideo.com:8080/ws_w/2018/gdws/gdws2000/2000/index.m3u8?msisdn=202602040642200097ae0e87ee40d1b7b99f695992c988&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20260204064220&Channel_ID=0116_2600036500-99000-201600010014055&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=125.211.195.37&SecurityKey=20260204064220&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=29d7f27d182a03d3ceedcfaa3d33c038&sv=10004&ct=android$IPV4•线路22
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$IPV4•线路23
广东卫视,http://23.237.228.134/live6/guangdong.m3u8$IPV4•线路24
广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8$IPV4•线路25
广东卫视,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8$IPV4•线路26
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$IPV4•线路27
广东卫视,http://219.157.60.114:7001/rtp/225.1.4.166:1207$IPV4•线路28
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路29
广东卫视,http://sh.lnott.top:880/dx40.m3u8$IPV4•线路30
广东卫视,http://183.57.249.188:8183/tsfile/live/0125_1.m3u8$IPV4•线路31
广东卫视,http://218.206.221.78:90/hls/25/index.m3u8$IPV4•线路32
广东卫视,http://go.bkpcp.top/mg/gdws$IPV4•线路33
广东卫视,http://b.tvbox6.icu/tv/ysp.php?id=39$IPV4•线路34
广东卫视,http://m.061899.xyz/mg/gdws$IPV4•线路35
广东卫视,http://120.202.94.181:9446/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路36
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8$IPV4•线路37
广东卫视,http://www.wmviv.com/iptv/bc2t.php?id=gdws$IPV4•线路38
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8$IPV4•线路39
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8$IPV4•线路40
广东卫视,http://183.47.2.156:16883/udp/239.77.0.84:5146$IPV4•线路41
广东卫视,https://smart.946985.filegear-sg.me/smart.php?id=guangdongweishi_twn$IPV4•线路42
广东卫视,http://171.213.131.151:1880/rtp/239.93.0.181:5140$IPV4•线路43
广东卫视,http://106.53.99.30/tv/migu.php?id=gdws$IPV4•线路44
广东卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gdwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路45
广东卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gdws.flv$IPV4•线路46
广东卫视,http://php.cqshushu.ggff.net/jzb.php?id=gdws&公众号【医工学习日志】$IPV4•线路47
广东卫视,http://111.43.126.240:9003/hls/42/index.m3u8$IPV4•线路48
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86$IPV4•线路49
广西卫视,http://http://migu.youdu.fan:8008/hls/7882795593821883403.m3u8$IPV4•线路1
广西卫视,http://http://migu.youdu.fan:8008/hls/4068250653234362546.m3u8$IPV4•线路2
广西卫视,http://http://migu.youdu.fan:8008/hls/5824296292675456050.m3u8$IPV4•线路3
广西卫视,http://http://migu.youdu.fan:8008/hls/-3166287541249851704.m3u8$IPV4•线路4
广西卫视,http://http://migu.youdu.fan:8008/hls/-8202324813300583801.m3u8$IPV4•线路5
广西卫视,http://http://migu.youdu.fan:8008/hls/-7038851926139310178.m3u8$IPV4•线路6
广西卫视,http://http://migu.youdu.fan:8008/hls/-743403388617680938.m3u8$IPV4•线路7
广西卫视,http://http://migu.youdu.fan:8008/hls/2533988680842956204.m3u8$IPV4•线路8
广西卫视,http://http://migu.youdu.fan:8008/hls/6625808193691945175.m3u8$IPV4•线路9
广西卫视,http://http://migu.youdu.fan:8008/hls/-6914621975282494857.m3u8$IPV4•线路10
广西卫视,http://148.135.93.213/live.php?id=广西卫视$IPV4•线路11
广西卫视,http://t.061899.xyz/tl/tl.php?id=gxws$IPV4•线路12
广西卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225767/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路13
广西卫视,http://go.bkpcp.top/mg/gxws$IPV4•线路14
广西卫视,http://119.91.7.169:2026/ysws.php?id=广西卫视$IPV4•线路15
广西卫视,http://14.117.233.31:8688/rtp/239.253.43.36:5146$IPV4•线路16
广西卫视,http://14.117.233.31:8688/rtp/239.77.0.139:5146$IPV4•线路17
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$IPV4•线路18
广西卫视,http://23.237.228.134/live6/guizhou.m3u8$IPV4•线路19
广西卫视,http://23.237.228.134/live6/guangxi.m3u8$IPV4•线路20
广西卫视,http://60.16.0.216:5757/hls/45/index.m3u8$IPV4•线路21
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$IPV4•线路22
广西卫视,http://219.157.60.114:7001/rtp/225.1.4.31:1060$IPV4•线路23
广西卫视,http://sh.lnott.top:880/dx41.m3u8$IPV4•线路24
广西卫视,http://218.206.221.78:90/hls/45/index.m3u8$IPV4•线路25
广西卫视,http://b.tvbox6.icu/tv/ysp.php?id=40$IPV4•线路26
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws$IPV4•线路27
广西卫视,http://m.061899.xyz/mg/gxws$IPV4•线路28
广西卫视,https://smt.858.qzz.io/Smart.php?id=guangxi$IPV4•线路29
广西卫视,http://www.wmviv.com/iptv/bc2t.php?id=gxws$IPV4•线路30
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8$IPV4•线路31
广西卫视,http://api.kkitv.itv888.cn:8080/hls/yvz4ndj9dqb/index.m3u8$IPV4•线路32
广西卫视,https://smart.946985.filegear-sg.me/smart.php?id=guangxi$IPV4•线路33
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226130/index.m3u8$IPV4•线路34
广西卫视,http://171.213.159.16:4022/rtp/239.93.42.46:5140$IPV4•线路35
广西卫视,http://106.53.99.30/tv/migu.php?id=gxws$IPV4•线路36
广西卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gxws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路37
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8$IPV4•线路38
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b-1.m3u8$IPV4•线路39
广西卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gxws.flv$IPV4•线路40
广西卫视,http://php.cqshushu.ggff.net/jzb.php?id=gxws&公众号【医工学习日志】$IPV4•线路41
广西卫视,http://111.43.126.240:9003/hls/62/index.m3u8$IPV4•线路42
厦门卫视,http://http://migu.youdu.fan:8008/hls/2869659419528398124.m3u8$IPV4•线路1
厦门卫视,http://http://migu.youdu.fan:8008/hls/7476300355254004352.m3u8$IPV4•线路2
厦门卫视,http://http://migu.youdu.fan:8008/hls/-8393612924000184225.m3u8$IPV4•线路3
厦门卫视,http://http://migu.youdu.fan:8008/hls/-8825814506826598053.m3u8$IPV4•线路4
厦门卫视,http://http://migu.youdu.fan:8008/hls/-5028550251772541690.m3u8$IPV4•线路5
厦门卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.2.11:8060$IPV4•线路6
厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub$IPV4•线路7
厦门卫视,http://219.157.60.114:7001/rtp/225.1.4.95:1124$IPV4•线路8
厦门卫视,http://sh.lnott.top:880/dx48.m3u8$IPV4•线路9
厦门卫视,http://119.91.7.169:2026/ysws.php?id=厦门卫视$IPV4•线路10
厦门卫视,http://8.138.7.223/tv/fjtv1.php?id=xmws$IPV4•线路11
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$IPV4•线路12
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv$IPV4•线路13
厦门卫视,https://zby.130519.xyz/PLTV/11/224/3221226008/index.m3u8$IPV4•线路14
厦门卫视,http://171.213.154.159:8188/rtp/239.93.42.57:5140$IPV4•线路15
厦门卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xmws.flv$IPV4•线路16
甘肃卫视,http://http://migu.youdu.fan:8008/hls/4131145269630197145.m3u8$IPV4•线路1
甘肃卫视,http://http://migu.youdu.fan:8008/hls/-2210721625145735789.m3u8$IPV4•线路2
甘肃卫视,http://http://migu.youdu.fan:8008/hls/-3207739860660123859.m3u8$IPV4•线路3
甘肃卫视,http://http://migu.youdu.fan:8008/hls/3716811261352577767.m3u8$IPV4•线路4
甘肃卫视,http://http://migu.youdu.fan:8008/hls/6485302205368256694.m3u8$IPV4•线路5
甘肃卫视,http://http://migu.youdu.fan:8008/hls/1520533388767251731.m3u8$IPV4•线路6
甘肃卫视,http://http://migu.youdu.fan:8008/hls/782651547002835223.m3u8$IPV4•线路7
甘肃卫视,http://http://migu.youdu.fan:8008/hls/1125163942065868206.m3u8$IPV4•线路8
甘肃卫视,http://http://migu.youdu.fan:8008/hls/-451826801514445911.m3u8$IPV4•线路9
甘肃卫视,http://148.135.93.213/live.php?id=甘肃卫视$IPV4•线路10
甘肃卫视,http://t.061899.xyz/tl/tl.php?id=gsws$IPV4•线路11
甘肃卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225764/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路12
甘肃卫视,http://go.bkpcp.top/mg/gsws$IPV4•线路13
甘肃卫视,http://119.91.7.169:2026/ysws.php?id=甘肃卫视$IPV4•线路14
甘肃卫视,http://117.69.43.137:4022/rtp/238.1.79.36:4400$IPV4•线路15
甘肃卫视,http://14.117.233.31:8688/rtp/239.77.0.189:5146$IPV4•线路16
甘肃卫视,http://171.213.234.216:8089/rtp/239.93.0.81:5140$IPV4•线路17
甘肃卫视,http://183.160.35.31:4022/rtp/238.1.79.36:4400$IPV4•线路18
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$IPV4•线路19
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8$IPV4•线路20
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$IPV4•线路21
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$IPV4•线路22
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$IPV4•线路23
甘肃卫视,http://219.157.60.114:7001/rtp/225.1.4.42:1071$IPV4•线路24
甘肃卫视,http://sh.lnott.top:880/dx56.m3u8$IPV4•线路25
甘肃卫视,http://218.206.221.78:90/hls/48/index.m3u8$IPV4•线路26
甘肃卫视,http://b.tvbox6.icu/tv/ysp.php?id=57$IPV4•线路27
甘肃卫视,http://m.061899.xyz/mg/gsws$IPV4•线路28
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4$IPV4•线路29
甘肃卫视,http://www.wmviv.com/iptv/bc2t.php?id=gsws$IPV4•线路30
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8$IPV4•线路31
甘肃卫视,http://171.213.222.181:8188/rtp/239.93.0.81:5140$IPV4•线路32
甘肃卫视,http://106.53.99.30/tv/migu.php?id=gsws$IPV4•线路33
甘肃卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gsws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路34
甘肃卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gsws.flv$IPV4•线路35
甘肃卫视,http://php.cqshushu.ggff.net/jzb.php?id=gsws&公众号【医工学习日志】$IPV4•线路36
甘肃卫视,http://111.43.126.240:9003/hls/70/index.m3u8$IPV4•线路37
贵州卫视,http://http://migu.youdu.fan:8008/hls/8267423726481710581.m3u8$IPV4•线路1
贵州卫视,http://http://migu.youdu.fan:8008/hls/2977200155753139129.m3u8$IPV4•线路2
贵州卫视,http://http://migu.youdu.fan:8008/hls/-1323101497538491430.m3u8$IPV4•线路3
贵州卫视,http://http://migu.youdu.fan:8008/hls/-1455233648341191589.m3u8$IPV4•线路4
贵州卫视,http://http://migu.youdu.fan:8008/hls/5044547178771098330.m3u8$IPV4•线路5
贵州卫视,http://http://migu.youdu.fan:8008/hls/8937689996799113697.m3u8$IPV4•线路6
贵州卫视,http://http://migu.youdu.fan:8008/hls/-8341319355997006334.m3u8$IPV4•线路7
贵州卫视,http://http://migu.youdu.fan:8008/hls/-209017396000308314.m3u8$IPV4•线路8
贵州卫视,http://http://migu.youdu.fan:8008/hls/7661188758764546826.m3u8$IPV4•线路9
贵州卫视,http://http://migu.youdu.fan:8008/hls/-8800224860721921837.m3u8$IPV4•线路10
贵州卫视,http://148.135.93.213/live.php?id=贵州卫视$IPV4•线路11
贵州卫视,http://t.061899.xyz/tl/tl.php?id=gzws$IPV4•线路12
贵州卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225770/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路13
贵州卫视,http://go.bkpcp.top/mg/gzws$IPV4•线路14
贵州卫视,http://119.91.7.169:2026/ysws.php?id=贵州卫视$IPV4•线路15
贵州卫视,http://117.69.43.137:4022/rtp/238.1.78.244:7824$IPV4•线路16
贵州卫视,http://14.117.233.31:8688/rtp/239.77.1.221:5146$IPV4•线路17
贵州卫视,http://171.213.234.216:8089/rtp/239.93.0.131:5140$IPV4•线路18
贵州卫视,http://183.160.35.31:4022/rtp/238.1.78.244:7824$IPV4•线路19
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$IPV4•线路20
贵州卫视,http://23.237.228.134/live6/hainan.m3u8$IPV4•线路21
贵州卫视,http://222.214.208.34:59901/tsfile/live/0120_1.m3u8$IPV4•线路22
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8$IPV4•线路23
贵州卫视,http://60.16.0.216:5757/hls/37/index.m3u8$IPV4•线路24
贵州卫视,http://219.157.60.114:7001/rtp/225.1.4.122:1302$IPV4•线路25
贵州卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTYvaW5kZXgubTN1OA==$IPV4•线路26
贵州卫视,http://sh.lnott.top:880/dx50.m3u8$IPV4•线路27
贵州卫视,http://218.206.221.78:90/hls/31/index.m3u8$IPV4•线路28
贵州卫视,http://b.tvbox6.icu/tv/ysp.php?id=48$IPV4•线路29
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws$IPV4•线路30
贵州卫视,http://m.061899.xyz/mg/gzws$IPV4•线路31
贵州卫视,http://www.wmviv.com/iptv/bc2t.php?id=gzws$IPV4•线路32
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8$IPV4•线路33
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8$IPV4•线路34
贵州卫视,http://222.188.164.164:65432/rtp/239.49.8.49:8000$IPV4•线路35
贵州卫视,http://58.48.104.134:4022/rtp/239.69.1.150:10536$IPV4•线路36
贵州卫视,http://106.53.99.30/tv/migu.php?id=gzws$IPV4•线路37
贵州卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gzwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路38
贵州卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gzws.flv$IPV4•线路39
贵州卫视,http://php.cqshushu.ggff.net/jzb.php?id=gzws&公众号【医工学习日志】$IPV4•线路40
贵州卫视,http://111.43.126.240:9003/hls/52/index.m3u8$IPV4•线路41
河北卫视,http://http://migu.youdu.fan:8008/hls/-6667941963157965709.m3u8$IPV4•线路1
河北卫视,http://http://migu.youdu.fan:8008/hls/3296847542840887319.m3u8$IPV4•线路2
河北卫视,http://http://migu.youdu.fan:8008/hls/6752033436007746502.m3u8$IPV4•线路3
河北卫视,http://http://migu.youdu.fan:8008/hls/-7047447736509402795.m3u8$IPV4•线路4
河北卫视,http://http://migu.youdu.fan:8008/hls/-6211641698936611648.m3u8$IPV4•线路5
河北卫视,http://http://migu.youdu.fan:8008/hls/2290213937217314186.m3u8$IPV4•线路6
河北卫视,http://http://migu.youdu.fan:8008/hls/-4832160306510919162.m3u8$IPV4•线路7
河北卫视,http://http://migu.youdu.fan:8008/hls/6976148761614600354.m3u8$IPV4•线路8
河北卫视,http://http://migu.youdu.fan:8008/hls/8591361974633038945.m3u8$IPV4•线路9
河北卫视,http://http://migu.youdu.fan:8008/hls/-4244366012126555462.m3u8$IPV4•线路10
河北卫视,http://148.135.93.213/live.php?id=河北卫视$IPV4•线路11
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$IPV4•线路12
河北卫视,http://t.061899.xyz/tl/tl.php?id=hbws$IPV4•线路13
河北卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225773/index.m3u8?servicetype=3&IASHttpSessionId=OTT$IPV4•线路14
河北卫视,http://k.061899.xyz/m.php?id=hbws$IPV4•线路15
河北卫视,http://119.91.7.169:2026/ysws.php?id=河北卫视$IPV4•线路16
河北卫视,http://117.69.43.137:4022/rtp/238.1.78.245:7832$IPV4•线路17
河北卫视,http://14.117.233.31:8688/rtp/239.77.0.148:5146$IPV4•线路18
河北卫视,http://14.117.233.31:8688/rtp/239.77.1.214:5146$IPV4•线路19
河北卫视,http://171.213.234.216:8089/rtp/239.93.0.132:5140$IPV4•线路20
河北卫视,http://183.160.35.31:4022/rtp/238.1.78.245:7832$IPV4•线路21
河北卫视,http://112.123.243.37:50085/tsfile/live/0018_1.m3u8$IPV4•线路22
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$IPV4•线路23
河北卫视,http://23.237.228.134/live8/hebei.m3u8$IPV4•线路24
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$IPV4•线路25
河北卫视,http://gfr.x3322.net:9901/tsfile/live/1091_1.m3u8$IPV4•线路26
河北卫视,http://120.211.62.180:8000/hls/19/index.m3u8$IPV4•线路27
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8$IPV4•线路28
河北卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNDEvaW5kZXgubTN1OA==$IPV4•线路29
河北卫视,http://sh.lnott.top:880/dx63.m3u8$IPV4•线路30
河北卫视,http://218.206.221.78:90/hls/32/index.m3u8$IPV4•线路31
河北卫视,http://b.tvbox6.icu/tv/ysp.php?id=52$IPV4•线路32
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws$IPV4•线路33
河北卫视,http://m.061899.xyz/mg/hbws$IPV4•线路34
